"","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","DetectedShift","X1B_PositionAtReleaseX","X1B_PositionAtReleaseZ","X2B_PositionAtReleaseX","X2B_PositionAtReleaseZ","X3B_PositionAtReleaseX","X3B_PositionAtReleaseZ","SS_PositionAtReleaseX","SS_PositionAtReleaseZ","LF_PositionAtReleaseX","LF_PositionAtReleaseZ","CF_PositionAtReleaseX","CF_PositionAtReleaseZ","RF_PositionAtReleaseX","RF_PositionAtReleaseZ","X1B_Name","X1B_Id","X2B_Name","X2B_Id","X3B_Name","X3B_Id","SS_Name","SS_Id","LF_Name","LF_Id","CF_Name","CF_Id","RF_Name","RF_Id","FHC","Counter_1","date_str","game_date","formatted_date","GameNumber","Games","Tilt_1","Tilt_2","Count","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_L1","Zone_L2","Zone_L3","Zone_L4","Zone_Name","AB","SLG_VAL","Out_Zone_NotSwinging","In_Zone_NotSwinging","Out_Zone_Swinging","In_Zone_Swinging","Strike_Awarded","SacrificeFly","hc_x","hc_y","location_x","location_y","season","strikeZone"
"239",239,"2024-03-16","17:12:05.46",2,4,"McCleery, Brady",1000310821,"Right","CON_CHI","Prather, Ben",1000190341,"Right","CEN_COL","Undefined",7,"Bottom",1,0,2,"Fastball","Slider","BallCalled","Undefined","Undefined","Undefined",0,0,NA,78.61714,1.565391,-0.912251,2008.777148,172.461208,5.46898,1.74347,7.16392,-24.17509,19.86273,-2.40732,4.87356,0.71606,70.1809,-3.184121,-1.354511,0.477622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94673,10.53753,-1.68992,50,5.55213,1.89823,-114.08685,2.6654,1.21718,25.787,-18.62637,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","d7ab7310-e3d9-11ee-936f-69860a6351e7",78.9169,NA,NA,8.43624,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:12:05.46","2024-03-16T17:12:05.4617782-04:00","2024-03-16T21:12:05.4617782Z","","v3",NA,NA,NA,"Labutka, Ben",1000310820,"Right","CON_CHI","65a86409-440b-4761-8f06-a48980673297",53.32496,-114.83593,12.8935,5.46684,3.20647,-9.31319,-1.74455,1.86288,0.60859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",99.38066,51.80292,NA,NA,99.56078,-75.69874,157.61442,-54.40684,279.33297,-137.64825,334.63764,-6.83644,296.74326,140.55018,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",8,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",11,45,"0-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"240",240,"2024-03-16","17:12:18.21",2,5,"McCleery, Brady",1000310821,"Right","CON_CHI","Prather, Ben",1000190341,"Right","CEN_COL","Undefined",7,"Bottom",1,1,2,"Curveball","Curveball","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,68.27265,3.02261,-1.782636,1960.643233,54.188384,5.2301,1.85944,6.57496,-61.32743,-2.10378,-5.73926,2.89371,-0.2532,62.0829,-8.436423,-2.825182,0.553884,59.92487,44.082697,145.429189,4127.697356,NA,NA,NA,NA,26.62434,NA,NA,2.44492,-1.49685,-1.7349,50,5.41261,3.25307,-99.05868,3.73753,2.39344,18.00554,-33.6394,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","df5126f0-e3d9-11ee-936f-69860a6351e7",68.05112,25.21982,NA,6.18976,NA,NA,NA,1.38382,2.77093,0.22472,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:12:18.21","2024-03-16T17:12:18.2103734-04:00","2024-03-16T21:12:18.2103734Z","","v3",NA,NA,NA,"Labutka, Ben",1000310820,"Right","CON_CHI","2abab4e2-7a43-4e75-9832-e0eac1c097cb",53.9228,-99.76917,9.00277,5.23894,5.06491,-16.8197,-1.8614,3.15863,1.19672,328.653145,1.38565,-52.04311,2.72696,NA,NA,NA,NA,NA,NA,2.78843,60.62773,-25.37412,NA,NA,NA,NA,NA,NA,0.23225,35.60196,-6.14718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Low","","","","NoShift",100.4338,52.22012,NA,NA,98.89859,-77.05218,156.96138,-54.35942,275.62663,-137.35409,335.2677,-7.28554,301.41887,141.96814,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",9,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",7,45,"1-2",0,0,0,0,1,0,0,0,0,0,0,0,0,"5",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","in"
"241",241,"2024-03-16","17:12:29.85",2,6,"McCleery, Brady",1000310821,"Right","CON_CHI","Prather, Ben",1000190341,"Right","CEN_COL","Undefined",7,"Bottom",1,1,2,"Fastball","Changeup","InPlay","Undefined","LineDrive","Single",0,0,NA,81.42853,-1.580111,-2.035696,1966.511178,196.387972,5.44104,1.32188,7.33497,-21.55497,18.72635,5.09248,2.21628,-0.09329,73.85005,-5.783465,-1.096819,0.456797,102.80509,14.401185,7.893181,2144.474288,107.93146,22.77783,21.22786,291.81934,291.81934,15.72512,2.664636,-3.38772,11.0402,-1.21011,50,5.34701,4.0462,-118.34758,-3.67985,-4.74448,25.22853,-16.71237,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","e6333cb0-e3d9-11ee-936f-69860a6351e7",82.51465,25.30822,NA,7.57848,NA,NA,NA,0.54224,2.14416,0.09695,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:12:29.85","2024-03-16T17:12:29.8518198-04:00","2024-03-16T21:12:29.8518198Z","LineDrive","v3",NA,NA,NA,"Labutka, Ben",1000310820,"Right","CON_CHI","6639c3ab-9441-43c8-a4b9-d7ed80368e11",53.15997,-119.01929,12.61427,5.43906,-3.23488,-8.35618,-1.31953,4.17253,-2.37224,240.987691,0.54225,144.65897,-23.63451,5.23356,-1.0711,0.19047,-0.0307,0.00386,-0.00023,2.14416,37.50079,-15.75062,0.32808,0.17341,-0.07415,0.01905,-0.00252,0.00014,0.09694,20.05595,8.38037,-3.4409,1.054,-0.26011,0.051,-0.00666,0.00041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",100.38056,52.58517,NA,NA,101.76263,-78.80301,159.8242,-53.58238,283.65397,-142.40401,335.31542,-6.43462,301.63602,143.85998,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",10,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",12,30,"1-2",0,0,0,0,0,0,0,1,0,0,0,0,0,"8",1,1,0,0,0,1,1,0,79.0896040777302,280.897422068739,-115.825989805674,-206.568555171848,"spring24","in"
"242",242,"2024-03-16","17:13:18.31",3,1,"McCleery, Brady",1000310821,"Right","CON_CHI","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",7,"Bottom",1,0,0,"Fastball","Changeup","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,76.17628,-0.693358,-1.820136,1854.909548,185.13885,5.28658,1.73117,7.02625,-30.25065,16.42847,1.32811,2.13533,0.18741,69.02611,-6.50245,-1.576657,0.491737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28713,9.49355,-1.62093,50,5.23436,3.47411,-110.64953,-1.99227,-1.57259,22.41328,-20.57487,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","031f1b50-e3da-11ee-936f-69860a6351e7",76.65165,NA,NA,7.15016,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:13:18.31","2024-03-16T17:13:18.3170230-04:00","2024-03-16T21:13:18.3170230Z","","v3",NA,NA,NA,"Labutka, Ben",1000310820,"Right","CON_CHI","92b55082-3ff2-4b87-b9a5-dc711e1bc611",53.46672,-111.34954,11.20664,5.28655,-1.34968,-10.28743,-1.7302,3.52323,-0.7863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",63.15312,58.68413,141.32163,24.60691,82.33198,-56.68505,145.90211,-36.57115,277.84353,-139.66246,333.22817,-7.27235,296.08748,144.12265,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",11,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",12,15,"0-0",0,0,0,0,0,0,0,1,0,0,0,0,0,"8",0,0,0,1,0,0,1,0,NA,NA,NA,NA,"spring24","in"
"243",243,"2024-03-16","17:14:02.44",3,2,"McCleery, Brady",1000310821,"Right","CON_CHI","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",7,"Bottom",1,0,1,"Curveball","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,68.08077,2.029987,0.285634,1923.803587,63.569154,5.39482,1.69166,6.27856,-60.60614,-1.09532,-5.98516,2.21616,1.45616,62.63657,-9.194549,-0.79786,0.555226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.24248,-0.77051,-1.7097,50,5.51471,-0.31811,-98.96211,1.98027,3.20031,16.49138,-32.93454,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","1d6ca860-e3da-11ee-936f-69860a6351e7",67.88671,NA,NA,5.4442,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:14:02.44","2024-03-16T17:14:02.4416438-04:00","2024-03-16T21:14:02.4416438Z","","v3",NA,NA,NA,"Labutka, Ben",1000310820,"Right","CON_CHI","54cad3fa-bf4e-421e-9f0b-ba1e24335dd1",54.2217,-99.66315,8.24569,5.40077,3.38029,-16.46727,-1.69329,-0.45416,1.60016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.62459,58.32461,138.5701,25.49009,85.58777,-58.63597,146.88098,-37.46921,276.17842,-139.24075,332.5011,-7.36829,287.83896,137.05015,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",12,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",8,0,"0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"244",244,"2024-03-16","17:14:18.55",3,3,"McCleery, Brady",1000310821,"Right","CON_CHI","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",7,"Bottom",1,1,1,"Curveball","Curveball","InPlay","Undefined","GroundBall","Out",2,0,NA,67.56689,1.683346,-1.277576,1918.051849,94.960428,5.30548,1.61811,6.50976,-58.05235,2.96571,-8.0054,2.01337,-0.22159,61.11755,-9.190212,-2.732014,0.562213,95.08734,-0.149304,-29.927262,3533.590498,NA,NA,NA,44.66915,41.32887,-30.235815,0.322488,3.76024,1.59717,-1.52576,50,5.39837,2.42404,-98.0386,1.49086,3.57286,18.92887,-30.65646,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","27092330-e3da-11ee-936f-69860a6351e7",67.04303,2.09327,NA,6.44934,NA,NA,NA,1.96344,2.09327,0.12837,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:14:18.55","2024-03-16T17:14:18.5587894-04:00","2024-03-16T21:14:18.5587894Z","GroundBall","v3",NA,NA,NA,"Labutka, Ben",1000310820,"Right","CON_CHI","a7f25c02-0f6c-4688-b17a-a7b131d55e51",53.98598,-98.8052,9.46444,5.31285,2.73241,-15.32823,-1.621,2.27935,1.78643,76.874544,1.96874,120.64667,-22.00566,NA,NA,NA,NA,NA,NA,2.09663,-0.50202,-18.63524,NA,NA,NA,NA,NA,NA,0.13118,-69.69358,-1.46285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",62.74565,58.87444,141.85952,27.53218,86.62673,-58.15578,144.42871,-36.48858,273.46944,-137.79904,329.53447,-6.27683,280.54738,136.40635,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",13,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",9,15,"1-1",0,0,0,0,0,0,0,1,0,0,0,0,0,"8",1,0,0,0,0,1,1,0,-71.8232853125221,123.227516004081,-493.108213281305,187.606209989796,"spring24","in"
"245",245,"2024-03-16","17:16:49.41",1,1,"Christmas, Aidan",1000241979,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",8,"Top",0,0,0,"Fastball","Four-Seam","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,85.51008,-0.366574,-2.281572,2310.06615,214.101939,5.53953,2.19582,6.35599,-24.73474,13.33776,8.10481,3.14066,0.77026,77.12348,-5.073069,-0.815238,0.444096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.90339,7.45977,-2.03381,50,5.50146,4.61882,-124.0316,-1.48846,-7.52635,28.20305,-20.72388,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","80e98f70-e3da-11ee-936f-69860a6351e7",84.87448,NA,NA,8.3866,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:16:49.41","2024-03-16T17:16:49.4181558-04:00","2024-03-16T21:16:49.4181558Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","a2f436fa-97ac-4141-a046-2b5a9e2e46b6",54.13671,-124.96869,14.10153,5.53948,-0.79988,-10.36194,-2.19143,4.8689,-3.76317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",97.37997,79.84287,148.87466,60.53259,105.44111,-68.49026,154.32438,-28.23178,264.54855,-133.26991,348.29126,5.6203,288.16762,154.80415,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",12,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",1,15,"0-0",0,0,1,0,0,0,0,0,0,0,0,0,0,"3",0,0,0,1,0,0,1,0,NA,NA,NA,NA,"spring24","in"
"246",246,"2024-03-16","17:17:02.24",1,2,"Christmas, Aidan",1000241979,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",8,"Top",0,0,1,"Curveball","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,72.45075,3.690338,1.409293,2645.534563,29.131176,5.76137,1.73184,6.24778,-74.60969,-19.98981,-12.42394,2.95303,1.99648,64.35869,-10.139877,-0.839472,0.531921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86713,-10.80001,-1.83143,50,6.00287,-2.13369,-104.85085,4.52559,7.33046,24.50433,-43.70276,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","889f6ff0-e3da-11ee-936f-69860a6351e7",70.86103,NA,NA,8.09206,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:17:02.24","2024-03-16T17:17:02.2419126-04:00","2024-03-16T21:17:02.2419126Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","77b0b255-28d0-47cb-b448-1f85de313f94",54.25001,-105.83945,12.25217,5.78472,6.28872,-21.85138,-1.73938,-2.42942,3.66523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",97.12865,81.29488,152.22954,59.35016,106.14816,-68.76603,155.48466,-29.57401,265.50605,-134.16462,356.02815,4.95278,291.09892,153.76182,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",13,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",7,0,"0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"247",247,"2024-03-16","17:17:13.66",1,3,"Christmas, Aidan",1000241979,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",8,"Top",0,1,1,"Fastball","Slider","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,85.21465,0.345937,-1.460945,2225.134938,201.610274,5.17286,2.01324,6.33139,-28.94706,9.02024,3.08354,3.07924,0.9247,77.63057,-5.098732,-0.903004,0.443482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.02122,4.97929,-1.90812,50,5.18451,3.03732,-123.79128,-0.11786,-3.12127,25.82409,-24.48474,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","8f5c7180-e3da-11ee-936f-69860a6351e7",84.99196,NA,NA,7.58409,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:17:13.66","2024-03-16T17:17:13.6671926-04:00","2024-03-16T21:17:13.6671926Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","34f5f62f-02c6-4872-9b03-1b3d9bc3f8b4",54.16365,-124.65683,12.91204,5.17471,0.7028,-12.24237,-2.01168,3.14193,-1.56064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",82.8836,65.4746,145.74631,56.30713,79.49833,-51.65649,154.02357,-29.28558,264.73511,-134.15815,353.67185,4.84747,286.11665,152.60545,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",14,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",12,45,"1-1",0,0,0,0,0,0,0,0,0,0,1,0,0,"L2",0,0,1,0,0,0,1,0,NA,NA,NA,NA,"spring24","buffer"
"248",248,"2024-03-16","17:17:26.30",1,4,"Christmas, Aidan",1000241979,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",8,"Top",0,1,2,"Fastball","Sinker","BallCalled","Undefined","Undefined","Undefined",0,0,NA,88.64772,0.492385,-0.991325,2267.889621,234.708104,5.06206,2.14593,6.48997,-26.02812,9.12764,11.15138,3.34514,2.16507,80.01704,-4.446166,1.033136,0.426746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.08689,4.99878,-2.08056,50,5.08538,1.77589,-128.72823,0.33163,-10.07149,30.19389,-23.90296,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","96e1a510-e3da-11ee-936f-69860a6351e7",88.32521,NA,NA,8.63068,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:17:26.30","2024-03-16T17:17:26.3067830-04:00","2024-03-16T21:17:26.3067830Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","32771acf-9f9c-41ae-930d-3cb07287300f",54.00375,-129.66393,15.09695,5.06362,1.07238,-11.95148,-2.14043,2.088,-5.03574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",87.59887,69.79628,147.40257,50.16104,107.51566,-74.35594,154.89419,-28.00833,264.44742,-134.4097,350.02465,5.0447,286.84143,154.70552,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",15,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",1,45,"1-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"249",249,"2024-03-16","17:17:37.74",1,5,"Christmas, Aidan",1000241979,"Right","CEN_COL","Hickman, Elijah",1000180656,"Left","CON_CHI","Undefined",8,"Top",0,2,2,"Curveball","Curveball","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,71.44003,2.980464,0.745757,2642.99959,46.739569,5.60746,1.7416,6.29791,-71.60358,-15.67028,-19.1254,2.38931,0.83497,63.66955,-10.316854,-2.721369,0.538278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03701,-8.34154,-1.78869,50,5.79539,-0.67906,-103.49077,3.31891,10.44555,23.76334,-40.85511,"CEN_COL","CON_CHI","GaryWright","D3","Team","20240316-GaryWright-2","9dc23430-e3da-11ee-936f-69860a6351e7",70.02411,NA,NA,7.77048,NA,NA,NA,NA,NA,NA,"b8e17aff-9fd4-43dd-b2c7-250ce2b9dfb3","2024-03-16","21:17:37.74","2024-03-16T17:17:37.7436854-04:00","2024-03-16T21:17:37.7436854Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","bcc1e973-8667-4fcc-bddf-2358bf6fc5ff",54.19945,-104.45059,11.88167,5.62801,4.96907,-20.42756,-1.75275,-1.10096,5.22278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",97.40097,80.98845,147.05303,48.61295,109.57932,-73.90809,153.49761,-27.12931,268.26166,-136.01688,353.44874,5.29071,283.50679,154.13119,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",16,"20240316",2024-03-16,"03-16-24","2","CON_CHI vs CEN_COL on 03-16-24 , Game 2",7,30,"2-2",0,0,0,0,0,0,0,0,0,0,0,0,1,"L4",0,0,0,0,0,0,0,0,NA,NA,NA,NA,"spring24","buffer"
