"","PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top.Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","DetectedShift","X1B_PositionAtReleaseX","X1B_PositionAtReleaseZ","X2B_PositionAtReleaseX","X2B_PositionAtReleaseZ","X3B_PositionAtReleaseX","X3B_PositionAtReleaseZ","SS_PositionAtReleaseX","SS_PositionAtReleaseZ","LF_PositionAtReleaseX","LF_PositionAtReleaseZ","CF_PositionAtReleaseX","CF_PositionAtReleaseZ","RF_PositionAtReleaseX","RF_PositionAtReleaseZ","X1B_Name","X1B_Id","X2B_Name","X2B_Id","X3B_Name","X3B_Id","SS_Name","SS_Id","LF_Name","LF_Id","CF_Name","CF_Id","RF_Name","RF_Id","FHC","Counter_1","date_str","game_date","formatted_date","GameNumber","Games","Tilt_1","Tilt_2","Count","Zone_1","Zone_2","Zone_3","Zone_4","Zone_5","Zone_6","Zone_7","Zone_8","Zone_9","Zone_L1","Zone_L2","Zone_L3","Zone_L4","Zone_Name","AB","SLG_VAL","Out_Zone_NotSwinging","In_Zone_NotSwinging","Out_Zone_Swinging","In_Zone_Swinging","Strike_Awarded","SacrificeFly","hc_x","hc_y","location_x","location_y","season","strikeZone"
"138",138,"2024-04-27","13:21:29.27",4,1,"Tarantino, Nick",1000181535,"Left","MIL_COL","Prather, Ben",1000190341,"Right","CEN_COL","Undefined",5,"Bottom",1,0,0,"ChangeUp","Changeup","InPlay","Undefined","FlyBall","Out",1,0,NA,78.41501,-0.709622,3.511489,1766.987576,115.854226,5.7871,-2.30075,6.00154,-37.51014,7.83729,-13.18824,2.00249,-0.14216,71.97175,-7.658282,1.142303,0.484672,94.33598,41.21979,-1.81584,3503.893195,109.99791,89.16386,0.66641,351.21155,334.07556,1.777688,5.907054,7.81977,4.6376,2.03184,50,5.7105,-6.5102,-113.77021,-2.52373,10.24038,21.03985,-26.10086,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","95fabb40-04ba-11ef-a487-bb1091214b2a",77.76901,122.66226,NA,6.44326,NA,NA,NA,2.90599,2.29228,0.15251,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:21:29.27","2024-04-27T13:21:29.2737706-04:00","2024-04-27T17:21:29.2737706Z","FlyBall","v3",NA,NA,NA,"Scott, Evan",1000328911,"Right","MIL_COL","5ec9b46b-ad64-434a-aa00-8a7a26d36904",54.49688,-114.59881,10.51992,5.78965,-1.49581,-13.05043,2.29617,-6.91349,5.12019,193.900842,2.90944,103.94306,-21.52689,5.03172,-0.62599,-0.04276,0.02951,-0.00405,0.00019,2.28353,91.31708,-20.17117,1.79895,-0.5522,0.15604,-0.02471,0.00188,-6e-05,0.15282,-3.29865,4.52925,-1.68081,0.34917,-0.03147,-0.0023,0.00071,-4e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium","","","","NoShift",82.39019,62.70053,139.69627,19.48811,78.45062,-59.19505,135.20988,-38.35165,276.69438,-144.21938,323.45452,-0.93045,256.32969,145.13887,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",77,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",9,45,"0-0",0,0,0,0,0,0,0,1,0,0,0,0,0,"8",1,0,0,0,0,1,1,0,10.8951199851126,351.042517672593,-286.312200037219,-381.931294181482,"spring24","in"
"139",139,"2024-04-27","13:22:28.18",5,1,"Tarantino, Nick",1000181535,"Left","MIL_COL","Weyler, Evan",1000190342,"Right","CEN_COL","Undefined",5,"Bottom",2,0,0,"ChangeUp","Changeup","InPlay","Undefined","GroundBall","Out",1,0,NA,79.19491,-1.126337,2.789831,1711.819343,124.73045,5.81686,-2.11569,5.93992,-33.33565,11.52379,-14.39776,1.99271,-0.72557,72.11361,-7.340555,0.203994,0.482057,90.19073,3.021174,-15.34319,2210.24991,NA,NA,NA,67.90208,65.54557,-15.892209,0.526109,8.29406,6.69209,1.90161,50,5.70827,-5.06989,-114.86152,-3.24212,10.98058,23.06478,-23.31435,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","b9136960-04ba-11ef-a487-bb1091214b2a",78.19086,2.72688,NA,7.0813,NA,NA,NA,2.51427,2.17263,0.70719,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:22:28.18","2024-04-27T13:22:28.1856170-04:00","2024-04-27T17:22:28.1856170Z","GroundBall","v3",NA,NA,NA,"Scott, Evan",1000328911,"Right","MIL_COL","8cc16eec-6fff-416d-a177-21ba3d27e070",54.55742,-115.77305,11.53239,5.81819,-2.32072,-11.65718,2.11055,-5.50385,5.49029,57.500781,2.52388,127.14298,-14.87515,NA,NA,NA,NA,NA,NA,2.18661,6.61611,-20.52355,NA,NA,NA,NA,NA,NA,0.71505,-35.15328,-2.96803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","High","","","","NoShift",64.29997,59.55188,145.75937,31.74896,78.56661,-59.51549,136.26518,-44.4622,274.21276,-137.93876,331.33138,-0.03562,256.64983,146.37111,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",78,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",10,15,"0-0",0,0,0,0,0,0,1,0,0,0,0,0,0,"7",1,0,0,0,0,1,1,0,-37.0451803368918,130.115264723845,-406.162950842229,170.386838190388,"spring24","in"
"140",140,"","",1,1,"Morgan, Luc",1000126728,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",6,"Top",0,0,0,"Fastball","","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","1359ea70-04bb-11ef-a487-bb1091214b2a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","","","","","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"false",2,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",NA,NA,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,1,0,NA,NA,NA,NA,"spring24",NA
"141",141,"2024-04-27","13:25:07.88",1,2,"Morgan, Luc",1000126728,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",6,"Top",0,0,1,"Slider","Curveball","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,76.31507,1.435091,-2.48584,1644.494001,45.601031,4.85652,2.30502,5.32017,-55.41141,-6.13296,-7.86402,1.58719,-0.68456,70.01132,-8.617294,-3.881391,0.505242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.19835,-2.97351,-2.07413,50,4.94664,5.11203,-110.66075,0.88773,3.94626,20.66562,-35.84288,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","185a47e0-04bb-11ef-a487-bb1091214b2a",74.60267,NA,NA,6.30375,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:25:07.88","2024-04-27T13:25:07.8899370-04:00","2024-04-27T17:25:07.8899370Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","c55950bc-1935-4426-a3f9-6365cc94abd2",55.17822,-111.62358,10.33281,4.86637,2.55768,-17.92144,-2.30802,4.92817,1.97313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",93.0527,65.03321,152.19712,41.15555,74.3663,-54.68359,148.6097,-48.72101,280.00274,-144.17166,356.27759,-19.03029,278.1206,155.14765,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",60,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",7,30,"0-1",0,0,0,0,0,0,1,0,0,0,0,0,0,"7",0,0,0,1,0,0,1,0,NA,NA,NA,NA,"spring24","in"
"142",142,"2024-04-27","13:25:21.57",1,3,"Morgan, Luc",1000126728,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",6,"Top",0,0,2,"Fastball","Changeup","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,86.49697,0.860228,-2.435061,1769.460893,230.699719,4.94871,2.24529,5.62895,-26.57809,10.91056,11.98142,3.53729,0.97036,79.44005,-4.071437,-0.297614,0.440678,46.57843,25.835773,172.522634,3619.000469,NA,NA,NA,91.04391,35.74904,176.031893,1.63608,-6.71012,5.64784,-2.04582,50,5.00497,4.83802,-125.60441,0.9896,-10.79485,23.76866,-23.08814,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","20783900-04bb-11ef-a487-bb1091214b2a",85.53284,14.13572,NA,7.05692,NA,NA,NA,-0.35626,3.3952,-0.96898,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:25:21.57","2024-04-27T13:25:21.5782058-04:00","2024-04-27T17:25:21.5782058Z","GroundBall","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","50ee2d10-78e0-4cd0-88a3-7e3b2aa3f7cf",54.86882,-126.5224,11.88433,4.94953,1.88132,-11.54407,-2.24073,5.25494,-5.39742,337.176796,-0.35628,-60.96193,2.85162,0.5144,-0.19873,0.0197,0.15434,-0.11733,0.02515,3.39522,29.76945,-21.76801,1.73587,-0.1001,-0.25101,0.19126,-0.05314,0.0044,-0.96896,8.00039,-2.17314,-0.01872,0.0777,-0.04081,-0.05206,0.05153,-0.01197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium","","","","NoShift",99.67372,71.18847,151.68696,41.88413,92.77609,-71.3734,148.42515,-47.69833,283.12692,-145.59715,359.16176,-17.6143,272.50008,156.0144,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",61,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",1,45,"0-2",0,0,0,0,0,0,0,0,0,0,1,0,0,"L2",0,0,0,0,0,0,0,0,6.3003460993586,-90.8256526930382,-297.799134751604,722.739131732596,"spring24","buffer"
"143",143,"2024-04-27","13:27:11.27",1,4,"Morgan, Luc",1000126728,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",6,"Top",0,0,2,"Slider","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,77.69692,0.21291,-3.652512,2039.887058,55.412135,4.86934,2.19066,5.6645,-52.12767,-4.73418,-9.20556,0.72429,-1.98677,70.92839,-9.295148,-5.293971,0.495485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.50457,-1.98331,-1.87579,50,4.85468,7.53347,-112.53655,-1.28534,4.43056,23.1258,-34.68138,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","61d7c1e0-04bb-11ef-a487-bb1091214b2a",76.07178,NA,NA,6.76853,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:27:11.27","2024-04-27T13:27:11.2702634-04:00","2024-04-27T17:27:11.2702634Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","5625fdfb-ccb1-4854-bfc5-b4f6cb87b689",54.83296,-113.52536,11.5629,4.87794,0.19756,-17.34069,-2.19386,7.34403,2.21528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",96.46477,71.08719,149.45843,39.46388,90.44443,-71.60394,145.53027,-47.51249,281.30689,-144.59743,350.38256,-18.98315,279.14639,157.66404,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",62,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",7,45,"0-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"144",144,"2024-04-27","13:27:32.33",1,5,"Morgan, Luc",1000126728,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",6,"Top",0,1,2,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,86.51384,-0.024416,-5.401617,1752.539328,240.642862,4.94593,2.2587,5.78378,-26.81202,11.69729,18.1443,2.68877,-1.26956,77.31222,-5.067334,-2.171555,0.446637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.93575,6.39063,-1.82277,50,4.92817,11.01179,-124.85706,-0.91565,-16.91575,29.85354,-22.28884,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","6e6bd1d0-04bb-11ef-a487-bb1091214b2a",84.39172,NA,NA,9.20162,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:27:32.33","2024-04-27T13:27:32.3392682-04:00","2024-04-27T17:27:32.3392682Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","11ac323f-912b-407c-8d4c-56f37fcb710e",54.70885,-125.97792,14.92677,4.94684,-0.07881,-11.14442,-2.24813,11.6469,-8.45788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",95.95292,70.95879,145.56142,41.13175,93.54362,-72.04327,145.01601,-48.53129,265.79609,-137.87988,348.96113,-17.01994,268.93828,153.92695,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",63,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",2,0,"1-2",0,0,0,0,0,0,0,0,0,1,0,0,0,"L1",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","buffer"
"145",145,"2024-04-27","13:27:49.33",1,6,"Morgan, Luc",1000126728,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",6,"Top",0,2,2,"Fastball","Changeup","BallCalled","Undefined","Undefined","Undefined",0,0,NA,85.9569,-1.806946,-5.34119,1855.928691,239.513552,4.95925,2.2425,5.77671,-28.3349,10.30272,15.16883,0.90882,-1.47766,77.91303,-7.077056,-2.639178,0.44738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.33123,6.21048,-1.80957,50,4.79255,10.97145,-124.16352,-4.86311,-14.42771,27.0775,-22.57157,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","78837010-04bb-11ef-a487-bb1091214b2a",84.25149,NA,NA,8.04388,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:27:49.33","2024-04-27T13:27:49.3307050-04:00","2024-04-27T17:27:49.3307050Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","2006593f-5d4c-4970-8a70-c3f7e94310d6",54.7188,-125.18836,13.53875,4.96045,-4.00881,-11.28579,-2.23516,11.51752,-7.21386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",100.17972,70.77476,146.48958,41.15017,95.25596,-73.8621,145.08763,-48.47106,281.10627,-143.99709,355.32568,-18.22319,274.34967,156.11059,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",64,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",2,0,"2-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"146",146,"2024-04-27","13:28:05.38",1,7,"Morgan, Luc",1000126728,"Right","CEN_COL","Morgan, Mason",1000229788,"Right","MIL_COL","Undefined",6,"Top",0,3,2,"Fastball","Changeup","BallCalled","Walk","Undefined","Undefined",0,0,NA,86.6831,-0.063039,-5.015846,1857.707641,213.169978,4.97412,2.19723,5.97743,-21.55497,16.1341,9.67453,3.11921,-1.65796,78.21572,-4.155442,-3.2877,0.441854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.46536,8.66772,-1.80493,50,4.95722,10.59119,-125.31805,-0.764,-10.17216,27.84128,-18.53687,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","8222d110-04bb-11ef-a487-bb1091214b2a",85.3051,NA,NA,8.46738,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:28:05.38","2024-04-27T13:28:05.3806250-04:00","2024-04-27T17:28:05.3806250Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","ad09df36-4506-4e23-bcc9-50e82a59bd39",54.51581,-126.31732,13.92064,4.9727,-0.09868,-9.26844,-2.19161,10.95628,-5.08608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",99.19096,71.57411,149.86908,43.58784,94.17675,-72.53752,144.57187,-49.62542,278.14318,-142.97201,347.27874,-17.42895,269.15633,154.8422,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",65,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",1,0,"3-2",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
"147",147,"2024-04-27","13:28:39.16",2,1,"Morgan, Luc",1000126728,"Right","CEN_COL","Ware, Jackson",1000229842,"Right","MIL_COL","Undefined",6,"Top",0,0,0,"Fastball","Changeup","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,83.23322,-0.682547,-4.954363,1724.474574,247.47921,5.01265,2.18392,5.68659,-32.28675,8.61311,17.55733,1.68351,-0.98216,76.05821,-6.649038,-1.828806,0.460291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.24402,4.98067,-1.77718,50,4.93497,9.72013,-120.45635,-2.50739,-15.04828,23.43902,-24.85754,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","963c62b0-04bb-11ef-a487-bb1091214b2a",81.88831,NA,NA,7.175,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:28:39.16","2024-04-27T13:28:39.1639722-04:00","2024-04-27T17:28:39.1639722Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","04cf018b-60f3-47f6-be5c-b61511f5c6bf",54.81021,-121.38873,11.71951,5.01504,-1.51858,-12.42877,-2.17574,10.31874,-7.52414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",61.78497,57.57405,143.24015,24.57222,73.88303,-54.71459,148.93813,-34.20658,282.62915,-145.08371,357.88226,-17.69734,284.16393,161.74366,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",66,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",2,15,"0-0",0,0,0,0,0,0,0,0,0,0,0,1,0,"L3",0,0,1,0,0,0,1,0,NA,NA,NA,NA,"spring24","buffer"
"148",148,"2024-04-27","13:29:18.05",2,2,"Morgan, Luc",1000126728,"Right","CEN_COL","Ware, Jackson",1000229842,"Right","MIL_COL","Undefined",6,"Top",0,0,1,"Slider","Curveball","BallCalled","Undefined","Undefined","Undefined",0,0,NA,76.37949,0.122275,-4.235235,2267.73535,32.106867,4.72147,2.38152,5.50339,-57.64964,-7.9813,-6.11989,0.032,-2.09663,69.51565,-10.340975,-5.32307,0.507237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.67512,-3.60122,-2.00686,50,4.69333,8.41249,-110.48207,-1.66236,2.02924,23.34083,-36.53652,"CEN_COL","MIL_COL","GaryWright","D3","Team","20240427-GaryWright-1","ad650910-04bb-11ef-a487-bb1091214b2a",74.30929,NA,NA,6.86384,NA,NA,NA,NA,NA,NA,"127ad410-ff02-4c4e-b23e-54d5384c1758","2024-04-27","17:29:18.05","2024-04-27T13:29:18.0574378-04:00","2024-04-27T17:29:18.0574378Z","","v3",NA,NA,NA,"Weyler, Evan",1000190342,"Right","CEN_COL","9cdf075b-a062-45dc-b668-2c2d6374f94e",54.99466,-111.53227,11.67041,4.73115,-0.01843,-18.26826,-2.38332,8.32118,1.01462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","","","","","","NoShift",62.87958,58.97991,141.54879,30.1023,71.09304,-52.19499,150.53356,-33.38256,282.16338,-145.41346,351.17408,-15.22709,272.39732,157.38429,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"true",67,"20240427",2024-04-27,"04-27-24","1","MIL_COL vs CEN_COL on 04-27-24 , Game 1",7,0,"0-1",0,0,0,0,0,0,0,0,0,0,0,0,0,"NA",0,0,1,0,0,0,0,0,NA,NA,NA,NA,"spring24","out"
